Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1976,NBA,2,30,Al Fleming,Arizona,20,97,40,30,7,.484,,.588,4.9,2.0,1.5,0.4,0.0,.018,-4.1,-0.1
1976,NBA,2,33,Butch Feher,Vanderbilt,48,487,248,74,36,.531,,.768,10.1,5.2,1.5,0.8,1.5,.145,0.6,0.3
1976,NBA,3,45,Ira Terrell,SMU,127,2483,886,533,144,.498,,.638,19.6,7.0,4.2,1.1,4.1,.080,-1.2,0.5
1976,NBA,4,62,Paul Miller,Oregon State,,,,,,,,,,,,,,,,
1976,NBA,5,79,Ralph Walker,Saint Mary's,,,,,,,,,,,,,,,,
1976,NBA,6,97,Carl Brown,Eastern Kentucky University,,,,,,,,,,,,,,,,
1976,NBA,7,115,Brad Warble,Eastern Illinois University,,,,,,,,,,,,,,,,
1976,NBA,8,133,Tom DeBerry,Northern Arizona University,,,,,,,,,,,,,,,,
1976,NBA,9,150,John Irving,Hofstra,,,,,,,,,,,,,,,,
1976,NBA,10,166,Gary Jackson,Arizona State,,,,,,,,,,,,,,,,
1975,NBA,1,4,Alvan Adams,Oklahoma,988,27203,13910,6937,4012,.498,,.788,27.5,14.1,7.0,4.1,73.5,.130,2.8,33.0
1975,NBA,1,16,Ricky Sobers (↳PHO),UNLV,821,22992,10902,2132,3525,.459,,.843,28.0,13.3,2.6,4.3,32.0,.067,-1.3,4.1
1975,NBA,2,35,Allen Murphy,Louisville,2,18,5,4,0,.200,,.429,9.0,2.5,2.0,0.0,-0.1,-0.229,-5.7,-0.1
1975,NBA,2,36,Jimmy Conner,Kentucky,,,,,,,,,,,,,,,,
1975,NBA,3,54,Bayard Forrest (↳MIL ↳SEA),Grand Canyon University,139,2130,569,565,296,.449,,.509,15.3,4.1,4.1,2.1,2.7,.060,-0.7,0.7
1975,NBA,4,58,Sam McCants,Oral Roberts,,,,,,,,,,,,,,,,
1975,NBA,5,76,Joe Pace,Coppin State University,79,557,255,168,27,.467,,.598,7.1,3.2,2.1,0.3,1.1,.092,-2.1,0.0
1975,NBA,6,94,Biff Burrell,USC,,,,,,,,,,,,,,,,
1975,NBA,7,112,Dave Edmonds,West Georgia,,,,,,,,,,,,,,,,
1975,NBA,8,130,Jack Schrader,Arizona State,,,,,,,,,,,,,,,,
1975,NBA,9,147,Owen Brown,Maryland,,,,,,,,,,,,,,,,
1975,NBA,10,163,Mike Moon,Arizona State,,,,,,,,,,,,,,,,
1974,NBA,1,4,John Shumate,Notre Dame,318,9201,3920,2388,574,.516,,.720,28.9,12.3,7.5,1.8,24.5,.128,1.0,6.9
1974,NBA,2,31,Fred Saunders,Syracuse,210,2899,1107,624,224,.443,,.682,13.8,5.3,3.0,1.1,3.1,.051,-2.5,-0.4
1974,NBA,3,40,George Gervin,Eastern Michigan,791,26536,20708,3607,2214,.511,,.844,33.5,26.2,4.6,2.8,88.1,.159,2.4,29.8
1974,NBA,3,49,Earl Williams,Winston-Salem State,146,1882,664,814,126,.432,,.475,12.9,4.5,5.6,0.9,2.7,.069,-1.5,0.2
1974,NBA,4,58,Randy Allen,Indiana University of Pennsylvania,,,,,,,,,,,,,,,,
1974,NBA,5,76,Ralph Bobik,Creighton,,,,,,,,,,,,,,,,
1974,NBA,6,94,Collis Temple,LSU,,,,,,,,,,,,,,,,
1974,NBA,7,112,Clyde Dickey,Boise State,,,,,,,,,,,,,,,,
1974,NBA,8,130,Tom Holland,Oklahoma,,,,,,,,,,,,,,,,
1974,NBA,9,148,Ted Evans,Oklahoma,,,,,,,,,,,,,,,,
1974,NBA,10,165,Mark Wasley,Arizona State,,,,,,,,,,,,,,,,
1973,NBA,1,8,Mike Bantom,Saint Joseph's,706,19725,8568,4517,1623,.468,,.692,27.9,12.1,6.4,2.3,34.8,.085,-0.8,5.7
1973,NBA,2,33,Gary Melchionni,Duke,137,2780,1074,329,298,.444,,.831,20.3,7.8,2.4,2.2,3.9,.067,-1.3,0.5
1973,NBA,3,42,Joe Reaves,Bethel College,7,38,16,8,1,.545,,.364,5.4,2.3,1.1,0.1,0.0,-0.013,-4.3,0.0
