Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1975,NBA,8,144,Roger Morningstar,Kansas,,,,,,,,,,,,,,,,
1975,NBA,9,159,Robert Rhodes,Albany State University,,,,,,,,,,,,,,,,
1975,NBA,10,174,Bill Endicott,UMass,,,,,,,,,,,,,,,,
1974,NBA,1,17,Glenn McDonald,Cal State Long Beach,146,1493,609,215,99,.400,,.732,10.2,4.2,1.5,0.7,1.1,.034,-2.8,-0.4
1974,NBA,2,35,Kevin Stacom,Providence,347,4539,1781,511,524,.417,,.768,13.1,5.1,1.5,1.5,3.1,.032,-2.7,-0.8
1974,NBA,3,53,Roscoe Pondexter,Cal State Long Beach,,,,,,,,,,,,,,,,
1974,NBA,4,71,Lerman Battle,Fairmont State University,,,,,,,,,,,,,,,,
1974,NBA,5,89,Ben Clyde,Florida State,25,157,69,41,5,.431,,.778,6.3,2.8,1.6,0.2,0.2,.066,-4.3,-0.1
1974,NBA,6,107,Gene Harmon,Creighton,,,,,,,,,,,,,,,,
1974,NBA,7,125,Ron Brown,Penn State,,,,,,,,,,,,,,,,
1974,NBA,8,143,Richard Wallace,Georgia Southern University,,,,,,,,,,,,,,,,
1974,NBA,9,160,Al Skinner,UMass,203,4460,1884,673,526,.437,,.808,22.0,9.3,3.3,2.6,6.2,.067,-1.2,0.9
1974,NBA,10,177,Phil Rogers,Fairfield,,,,,,,,,,,,,,,,
1973,NBA,1,17,Steve Downing,Indiana,27,146,64,41,11,.318,,.550,5.4,2.4,1.5,0.4,-0.2,-0.060,-6.3,-0.2
1973,NBA,2,35,Phil Hankinson,Penn,31,187,122,57,6,.491,,.769,6.0,3.9,1.8,0.2,0.6,.143,-1.8,0.1
1973,NBA,3,52,Martinez Denmon,Iowa State,,,,,,,,,,,,,,,,
1973,NBA,4,69,Richie Fuqua,Oral Roberts,,,,,,,,,,,,,,,,
1973,NBA,5,86,Byron Jones,San Francisco,,,,,,,,,,,,,,,,
1973,NBA,6,103,Joe Cafferky,NC State,,,,,,,,,,,,,,,,
1973,NBA,7,120,Mike Stewart,Santa Clara,,,,,,,,,,,,,,,,
1973,NBA,8,137,Robert White,Sam Houston State University,,,,,,,,,,,,,,,,
1973,NBA,9,151,Corky Taylor,Minnesota,,,,,,,,,,,,,,,,
1973,NBA,10,165,Steve Turner,Vanderbilt,,,,,,,,,,,,,,,,
1973,NBA,11,174,Ed Hastings,Villanova,,,,,,,,,,,,,,,,
1973,NBA,12,182,Bruce Winkler,Santa Clara,,,,,,,,,,,,,,,,
1973,NBA,13,188,Scott Koelzer,Montana State,,,,,,,,,,,,,,,,
1973,NBA,14,193,Rick Williams,Iowa,,,,,,,,,,,,,,,,
1973,NBA,15,198,James Gilchrist,Florida Southern College,,,,,,,,,,,,,,,,
1973,NBA,16,202,Sam Barber,Bethune-Cookman College,,,,,,,,,,,,,,,,
1973,NBA,17,206,Lamont King,Cal State Long Beach,,,,,,,,,,,,,,,,
1973,NBA,18,208,Peter Gavett,University of Maine,,,,,,,,,,,,,,,,
1973,NBA,19,210,Tom Austin,UMass,,,,,,,,,,,,,,,,
1972,NBA,1,10,Paul Westphal,USC,823,20947,12809,1580,3591,.504,,.820,25.5,15.6,1.9,4.4,67.7,.155,2.8,24.8
1972,NBA,2,27,Dennis Wuycik,UNC,,,,,,,,,,,,,,,,
1972,NBA,3,44,Wayne Grabiec,Michigan,,,,,,,,,,,,,,,,
1972,NBA,4,61,Nate Stephens,Cal State Long Beach,,,,,,,,,,,,,,,,
1972,NBA,5,77,Bryan Adrian,Davidson,,,,,,,,,,,,,,,,
1972,NBA,6,94,Don Holcomb,Memphis,,,,,,,,,,,,,,,,
