Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1958,NBA,12,81,Jim Dew,Alabama State University,,,,,,,,,,,,,,,,
1957,NBA,1,2,Charlie Tyra,Louisville,348,7811,3091,2567,315,.387,,.672,22.4,8.9,7.4,0.9,5.0,.031,,
1957,NBA,2,10,Bob McCoy,Grambling State University,,,,,,,,,,,,,,,,
1957,NBA,3,18,Bill Ebben,Detroit Mercy,8,50,15,8,4,.214,,.750,6.3,1.9,1.0,0.5,-0.2,-0.233,,
1957,NBA,4,26,Kurt Engelbert,Saint Joseph's,,,,,,,,,,,,,,,,
1957,NBA,5,34,Ron Kramer,Michigan,,,,,,,,,,,,,,,,
1957,NBA,6,42,Walt Adamushko,St. Francis College,,,,,,,,,,,,,,,,
1957,NBA,7,50,Carl Boldt,San Francisco,,,,,,,,,,,,,,,,
1957,NBA,8,57,Doug Bolstorff,Minnesota,3,21,4,0,0,.400,,,7.0,1.3,0.0,0.0,0.0,-0.004,,
1957,NBA,9,64,Bob Lazor,Pitt,,,,,,,,,,,,,,,,
1956,NBA,1,7,Ron Sobie (↳NYK),DePaul,192,3868,1619,791,353,.379,,.808,20.1,8.4,4.1,1.8,7.2,.089,,
1956,NBA,2,15,Bob Kessler,Maryland,,,,,,,,,,,,,,,,
1956,NBA,3,23,Bill Thieben,Hofstra,85,876,337,272,24,.331,,.640,10.3,4.0,3.2,0.3,-0.5,-0.026,,
1956,NBA,4,31,Charles Slack,Marshall,,,,,,,,,,,,,,,,
1956,NBA,5,39,Joe Liebler,Holy Cross,,,,,,,,,,,,,,,,
1956,NBA,6,47,Paul Schlimm,John Carroll University,,,,,,,,,,,,,,,,
1956,NBA,7,55,Bruce Harris,Tennessee Technological University,,,,,,,,,,,,,,,,
1955,NBA,1,8,Johnny Horan,Dayton,19,93,34,10,2,.286,,.909,4.9,1.8,0.5,0.1,-0.1,-0.075,,
1955,NBA,2,15,Jesse Arnelle,Penn State,31,409,147,170,18,.317,,.623,13.2,4.7,5.5,0.6,0.0,-0.001,,
1955,NBA,3,24,Ron Bennink,Washington State,,,,,,,,,,,,,,,,
1955,NBA,4,31,Dick Howard,Case Western Reserve University,,,,,,,,,,,,,,,,
1955,NBA,5,40,Cleo Littleton,Wichita State,,,,,,,,,,,,,,,,
1955,NBA,6,47,Bob Reiter,Missouri,,,,,,,,,,,,,,,,
1955,NBA,7,56,Tom Harrold,Colorado,,,,,,,,,,,,,,,,
1955,NBA,8,63,Don Belcher,LSU,,,,,,,,,,,,,,,,
1955,NBA,9,72,Tom Mixon,Mercer University,,,,,,,,,,,,,,,,
1955,NBA,10,79,Charlie Mock,Colorado,,,,,,,,,,,,,,,,
1955,NBA,11,87,Happy Mahfouz,Spring Hill College,,,,,,,,,,,,,,,,
1955,NBA,12,92,Ray Warren,TCU,,,,,,,,,,,,,,,,
1954,NBA,1T,4,Dick Rosenthal,Notre Dame,85,1594,575,352,170,.362,,.702,18.8,6.8,4.1,2.0,1.9,.057,,
1954,NBA,2,13,Arnold Short,Oklahoma City University,,,,,,,,,,,,,,,,
1954,NBA,3,22,B.H. Born,Kansas,,,,,,,,,,,,,,,,
1954,NBA,4,31,Mel Thompson,NC State,,,,,,,,,,,,,,,,
1954,NBA,5,40,Dutch Burch,Pitt,,,,,,,,,,,,,,,,
1954,NBA,6,49,Charles Kraak,Indiana,,,,,,,,,,,,,,,,
1954,NBA,7,58,Bernie Janicki,Duke,,,,,,,,,,,,,,,,
1954,NBA,8,67,Don Bielke,Valparaiso,7,38,14,9,1,.556,,.571,5.4,2.0,1.3,0.1,0.2,.198,,
1954,NBA,9,76,Joel Hittleman,Loyola (MD),,,,,,,,,,,,,,,,
1954,NBA,10,84,Dean Larsen,BYU,,,,,,,,,,,,,,,,
1954,NBA,11,93,Forrest Jackson,Taylor University,,,,,,,,,,,,,,,,
1953,NBA,1,4,Jack Molinas,Columbia University,32,958,370,228,51,.390,,.759,29.9,11.6,7.1,1.6,3.6,.179,,
1953,NBA,2,13,George Glasgow,Fairleigh Dickinson University,,,,,,,,,,,,,,,,
1953,NBA,3,,Jim Bredar,Illinois,,,,,,,,,,,,,,,,
1953,NBA,4,,Jim Bingham,Eastern Kentucky University,,,,,,,,,,,,,,,,
1953,NBA,5,,Mike Bednar,St. Bonaventure,,,,,,,,,,,,,,,,
1953,NBA,6,,Norb Lewinski,Notre Dame,,,,,,,,,,,,,,,,
1953,NBA,7,,William Hogan,Siena College,,,,,,,,,,,,,,,,
1953,NBA,8,,Dean Kelley,Kansas,,,,,,,,,,,,,,,,
1953,NBA,9,,Dick White,Eastern Kentucky University,,,,,,,,,,,,,,,,
1952,NBA,1,3,Dick Groat,Duke,26,663,309,86,69,.368,,.790,25.5,11.9,3.3,2.7,2.0,.148,,
1952,NBA,2,,Monk Meineke,Dayton,343,6782,2338,1626,433,.367,,.756,19.8,6.8,4.7,1.3,14.9,.105,,
1952,NBA,3,,Bill Carlson,Fordham,,,,,,,,,,,,,,,,
1952,NBA,4,,Hal Cerra,Duquesne,,,,,,,,,,,,,,,,
1952,NBA,5,,Bob Clifton,Iowa,,,,,,,,,,,,,,,,
1952,NBA,6,,Leo Corkery,St. Bonaventure,,,,,,,,,,,,,,,,
1952,NBA,7,,Lee Terrill,NC State,,,,,,,,,,,,,,,,
1952,NBA,8,,Jim Ramstead,Stanford,,,,,,,,,,,,,,,,
1951,NBA,1,4,Zeke Sinicola,Niagara University,12,48,13,2,3,.250,,.375,4.0,1.1,0.2,0.3,-0.2,-0.223,,
1951,NBA,2,14,Jack Kiley,Syracuse,53,504,124,51,65,.227,,.571,9.5,2.3,1.0,1.2,-1.8,-0.175,,
1951,NBA,3,24,Jake Fendley,Northwestern,103,1031,287,126,94,.344,,.742,10.0,2.8,1.2,0.9,2.1,.097,,
1951,NBA,4,34,Herb Hargett,Mississippi State,,,,,,,,,,,,,,,,
1951,NBA,5,44,Leo Johnson,Arizona,,,,,,,,,,,,,,,,
1951,NBA,6,54,Frank Calsbeek,Iowa,,,,,,,,,,,,,,,,
1951,NBA,7,64,Jim Ramstead,Stanford,,,,,,,,,,,,,,,,
1951,NBA,8,74,John Manning,Duquesne,,,,,,,,,,,,,,,,
1950,NBA,1,8,George Yardley,Stanford,472,15767,9063,4220,815,.422,,.780,33.4,19.2,8.9,1.7,58.5,.178,,
1950,NBA,2,20,Jim Riffey,Tulane,35,,150,61,16,.351,,.769,,4.3,1.7,0.5,0.2,,,
1950,NBA,3,32,Art Burris,Tennessee,74,514,187,205,54,.260,,.627,12.5,2.5,2.8,0.7,-1.0,-0.073,,
1950,NBA,4,44,Len Rzeszewski,Indiana State University,,,,,,,,,,,,,,,,
1950,NBA,5,56,Leroy Thompson,Kent State University,,,,,,,,,,,,,,,,
1950,NBA,6,68,Bob Metcalf,Valparaiso,,,,,,,,,,,,,,,,
1950,NBA,7,80,Hugh Jones,Tennessee,,,,,,,,,,,,,,,,
1950,NBA,8,92,Billy Adcock,Vanderbilt,,,,,,,,,,,,,,,,
1950,NBA,9,104,Al Henningsen,Northwest Missouri State University,,,,,,,,,,,,,,,,
1949,BAA,1,3,Bob Harris,Oklahoma State,325,5768,2209,1824,502,.385,,.628,27.9,6.8,6.9,1.5,15.7,.081,,
1949,BAA,2,15,John Oldham,Western Kentucky,127,,926,242,226,.319,,.627,,7.3,3.6,1.8,4.2,,,
1949,BAA,3,,Fred Schaus,West Virginia,334,6637,4070,1609,961,.352,,.823,33.5,12.2,6.0,2.9,31.4,.105,,
1949,BAA,4,,Jerry Nagel,Loyola Chicago,14,,13,,18,.214,,.250,,0.9,,1.3,-0.1,,,
1949,BAA,5,,Dal Zuber,Toledo,,,,,,,,,,,,,,,,
1949,BAA,,,Lloyd Doehrmann,Indiana Institute of Technology,,,,,,,,,,,,,,,,
1949,BAA,,,Charley Parsley,Western Kentucky,9,,22,,8,.258,,.857,,2.4,,0.9,0.0,,,
1948,BAA,1,8,Ward Williams,Indiana,53,,215,,82,.237,,.750,,4.1,,1.5,1.8,,,
1948,BAA,2,,Bobby Cook,Wisconsin,51,,587,,158,.358,,.790,,11.5,,3.1,1.9,,,
1948,BAA,3,,Kenny Rollins,Kentucky,168,426,817,45,344,.309,,.750,9.9,4.9,1.0,2.0,4.2,.011,,
1948,BAA,4,,Link Richmond,Arizona,,,,,,,,,,,,,,,,
1948,BAA,5,,Murray Wier,Iowa,56,,429,,107,.327,,.693,,7.7,,1.9,1.6,,,
